model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M4_block_alpha_full_response,3,-0.07980298739721081,0.006368516797519388,TRUE,alpha_stable,"alpha[57,1]",0.37142583260278916,0.27737707,0.0022764949150000002,0.9557985745,0.9997770138145653,5237.797534642011,2874.068959429379,0.45122882
M4_block_alpha_full_response,3,0.2155236459803625,0.04645044197666862,TRUE,alpha_stable,"alpha[58,1]",0.3371107659803625,0.28697339499999996,0.03954490005,0.8375660979999999,1.0008007181309433,5353.069267917629,2378.5062763303526,0.12158712
M4_block_alpha_full_response,3,-0.007167471167750017,5.137264294052779e-5,TRUE,alpha_stable,"alpha[59,1]",0.18039773883225,0.17595286999999998,0.09863688725000001,0.2772097814999999,1.0004990551286956,4603.974133731751,3121.704633967543,0.18756521
M4_block_alpha_full_response,3,0.11681077881999996,0.013644758048534952,TRUE,alpha_stable,"alpha[60,1]",0.61455092882,0.60662715,0.427211071,0.8319991499999999,1.0010486908886904,3547.0521626258046,1662.7707418561479,0.49774015
M4_block_alpha_full_response,3,0.00768486860645801,5.905720549852387e-5,TRUE,alpha_stable,"alpha[61,1]",0.01286592850645801,0.0047965002,1.651900155e-4,0.04411240719999996,1.0020782284241516,5341.169520731187,2724.9822163769327,0.0051810599
M4_block_alpha_full_response,3,-0.12768867036225656,0.01630439653888102,TRUE,alpha_stable,"alpha[62,1]",0.4567567596377435,0.43888455,0.003178188770000001,0.9824938095,1.000248840965747,4511.527433683133,2969.6339542984406,0.58444543
M4_block_alpha_full_response,3,-0.26153004448499995,0.06839796416832605,FALSE,alpha_stable,"alpha[63,1]",0.721582795515,0.71834229,0.5177064075000001,0.9341969605,1.0000304431143443,3870.7362705183955,1876.182400437487,0.98311284
M4_block_alpha_full_response,3,-0.161653473768547,0.02613184558143831,TRUE,alpha_stable,"alpha[64,1]",0.815289516231453,0.907877225,0.11390838400000006,0.9961630184999999,1.0018885875680414,2332.662752840061,862.3969807397846,0.97694299
M4_block_alpha_full_response,3,-0.5924253830394222,0.35096783446940605,TRUE,alpha_stable,"alpha[65,1]",0.2500505269605779,0.09071267050000001,8.332063215000001e-4,0.9305640715,1.0007384805752293,6470.133872819829,2899.3748435802377,0.84247591
M4_block_alpha_full_response,3,0.17687783076703933,0.03128576701685341,TRUE,alpha_volatile,"alpha[1,2]",0.2934798207670393,0.139920665,0.004340383410000001,0.9699101545,1.0021089664596061,4693.34703520118,2600.8834987164546,0.11660199
