model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M7_single_alpha_full_response,4,-0.19894690280768423,0.039579870136770154,TRUE,alpha_general,"alpha[55,1]",0.43040550719231574,0.406285125,0.10301928199999999,0.8538787104999999,1.0008534306307275,4665.922235311413,2118.805900992649,0.62935241
M7_single_alpha_full_response,4,0.03108425168605844,9.662307028822269e-4,TRUE,alpha_general,"alpha[56,1]",0.25169006168605845,0.108560725,0.00273122199,0.9155635614999998,0.9996942810026743,6499.563876552429,3069.4438069182193,0.22060581
M7_single_alpha_full_response,4,-0.6641949601927655,0.4411549451454693,FALSE,alpha_general,"alpha[57,1]",0.26334568980723455,0.127123545,0.00114797377,0.919750122,1.0004836393297332,7986.790145474336,2717.3835067757905,0.92754065
M7_single_alpha_full_response,4,-0.04691332139716001,0.002200859724513231,FALSE,alpha_general,"alpha[58,1]",0.03657331060284,0.0279164295,0.009207247384999999,0.08236387144999999,1.0011168140016136,5240.378757104215,2675.10182987902,0.083486632
M7_single_alpha_full_response,4,-0.004803280977249996,2.307150814641168e-5,TRUE,alpha_general,"alpha[59,1]",0.10456294902275,0.10080433999999999,0.0641998022,0.15688467449999996,1.0002799081049765,5104.070535925469,3294.5466898957234,0.10936623
M7_single_alpha_full_response,4,-0.11225735349000004,0.012601713412578826,TRUE,alpha_general,"alpha[60,1]",0.40518302651,0.397938475,0.2972675765,0.5358160724999999,1.0004201104740904,5199.319521859606,3621.849289925022,0.51744038
M7_single_alpha_full_response,4,-0.04058601226024999,0.0016472243911891627,TRUE,alpha_general,"alpha[61,1]",0.19122514773975,0.183884895,0.11531082399999999,0.29666917,1.0011247036466344,5570.353882164224,2609.289233440578,0.23181116
M7_single_alpha_full_response,4,-0.4235895211725533,0.17942808244719297,TRUE,alpha_general,"alpha[62,1]",0.17970609882744676,0.062037748000000004,0.0014901192850000002,0.7762269514999997,1.0005256560478872,6326.624787337726,2878.5089976341023,0.60329562
M7_single_alpha_full_response,4,-0.0482159819600001,0.002324780916367055,TRUE,alpha_general,"alpha[63,1]",0.89272886804,0.916483435,0.7022958735,0.99432603,1.0002064567154072,5559.580166175244,2822.7428038525177,0.94094485
M7_single_alpha_full_response,4,-0.8556308149142567,0.7321040914308351,FALSE,alpha_general,"alpha[64,1]",0.14010870508574325,0.026308716000000003,8.28439214e-4,0.7815666345,0.999751084557429,4374.755592032665,3291.3363722322833,0.99573952
M7_single_alpha_full_response,4,0.2350989198432395,0.05527150211145795,TRUE,alpha_general,"alpha[65,1]",0.3804514098432395,0.3495408,0.121099098,0.7547142874999999,1.001614964831472,4594.461956296126,2272.969478568841,0.14535249
M7_single_alpha_full_response,4,-0.438061149944625,0.1918975710908072,TRUE,beta,beta[1],0.888100650055375,0.740459195,0.10832894200000003,2.182469414999999,1.0011217102688206,3703.9396675284547,3192.8615172914706,1.3261618
M7_single_alpha_full_response,4,-0.08346090249670002,0.006965722245563667,TRUE,beta,beta[2],0.5650919975033,0.48221691,0.08023252685,1.33410169,1.0008312409274294,4534.069017306003,2464.8563706749114,0.6485529
M7_single_alpha_full_response,4,-0.3208569705750004,0.10294919556656668,TRUE,beta,beta[3],3.443776929425,3.4226198500000002,2.0928376799999997,4.8644432449999995,1.000869960485122,5708.915288886778,2578.247179695105,3.7646339
