model,replication,bias,squared_error,covered,parameter_class,parameter,recovered_mean,recovered_median,lower_interval,upper_interval,rhat,ess_bulk,ess_tail,true_value
M3_block_alpha_stickiness,1,0.06756376161009775,0.004564861882906119,TRUE,alpha_volatile,"alpha[1,2]",0.08341508361009775,0.036379513,0.0020926980000000005,0.3830800974999996,1.0025285704889617,3010.192417753287,1219.327260972169,0.015851322
M3_block_alpha_stickiness,1,0.047979497147075126,0.0023020321464861902,TRUE,alpha_volatile,"alpha[2,2]",0.05287391514707512,0.015747702,0.00113014205,0.23568257399999976,0.999834758157446,3622.3807341306683,1537.8873641820128,0.004894418
M3_block_alpha_stickiness,1,0.678944787906475,0.46096602502536826,FALSE,alpha_volatile,"alpha[3,2]",0.718732344906475,0.77393153,0.18370504099999999,0.9834524709999999,1.0013459702197274,4546.942932243123,1872.6552221877087,0.039787557
M3_block_alpha_stickiness,1,-0.04800455648674995,0.0023044374434895666,TRUE,alpha_volatile,"alpha[4,2]",0.83005505351325,0.869890815,0.537459008,0.9922311395,0.9999715313996226,6331.266919379487,3048.4059829262483,0.87805961
M3_block_alpha_stickiness,1,0.24651081563145774,0.06076758222328655,TRUE,alpha_volatile,"alpha[5,2]",0.41970330563145775,0.334383655,0.025259169,0.9701765339999999,1.0008563331121108,7020.314991279175,2201.4922174151907,0.17319249
M3_block_alpha_stickiness,1,-0.21148018467859997,0.04472386851169475,TRUE,alpha_volatile,"alpha[6,2]",0.6160383553214,0.68518221,0.10471313499999998,0.9861409774999998,1.000423884365708,5751.767430067508,2740.186683098075,0.82751854
M3_block_alpha_stickiness,1,0.4459193622180385,0.19884407760094225,FALSE,alpha_volatile,"alpha[7,2]",0.4468981467880385,0.395044085,0.010348522600000002,0.97621169,1.001116400936336,7020.653878609681,2732.1092263537494,9.7878457e-4
M3_block_alpha_stickiness,1,-0.21005138358776904,0.04412158374713609,TRUE,alpha_volatile,"alpha[8,2]",0.253726716412231,0.146937595,0.007184772265000001,0.8727159514999998,0.9999343420626743,3972.4134990199163,2255.9527832045414,0.4637781
M3_block_alpha_stickiness,1,0.4211110855315192,0.17733454635753448,TRUE,alpha_volatile,"alpha[9,2]",0.4379736755315192,0.39522723000000004,0.014913272400000002,0.964300615,1.001614407605361,5748.639092487088,2714.671449060801,0.01686259
M3_block_alpha_stickiness,1,-0.0019634494317205004,3.855133670923556e-6,TRUE,alpha_volatile,"alpha[10,2]",0.0135722695682795,0.012550939,0.001431810455,0.029156661199999993,1.0001021233719511,4058.9490749208167,2677.364242226761,0.015535719
