model,ppc_draw,metric,value
M7_single_alpha_full_response,98,choose_blue,0.5243589743589744
M7_single_alpha_full_response,98,stay_rate,0.6202973497091144
M7_single_alpha_full_response,98,switch_after_loss,0.44236229415105055
M7_single_alpha_full_response,98,switch_after_no_loss,0.32732019938286255
M7_single_alpha_full_response,99,optimal_choice,0.5972850678733032
M7_single_alpha_full_response,99,choose_blue,0.5235897435897436
M7_single_alpha_full_response,99,stay_rate,0.6124111182934713
M7_single_alpha_full_response,99,switch_after_loss,0.4613020396758871
M7_single_alpha_full_response,99,switch_after_no_loss,0.3241097208854668
M7_single_alpha_full_response,100,optimal_choice,0.6047834518422753
M7_single_alpha_full_response,100,choose_blue,0.5098717948717949
M7_single_alpha_full_response,100,stay_rate,0.6055591467356173
M7_single_alpha_full_response,100,switch_after_loss,0.46974387841260906
M7_single_alpha_full_response,100,switch_after_no_loss,0.33046389287422284
M7_single_alpha_full_response,101,optimal_choice,0.6076276664511958
M7_single_alpha_full_response,101,choose_blue,0.5262820512820513
M7_single_alpha_full_response,101,stay_rate,0.6077569489334195
M7_single_alpha_full_response,101,switch_after_loss,0.4703222159412097
M7_single_alpha_full_response,101,switch_after_no_loss,0.3264236359304265
M7_single_alpha_full_response,102,optimal_choice,0.5978021978021978
M7_single_alpha_full_response,102,choose_blue,0.523974358974359
M7_single_alpha_full_response,102,stay_rate,0.6084033613445378
M7_single_alpha_full_response,102,switch_after_loss,0.4683687943262411
M7_single_alpha_full_response,102,switch_after_no_loss,0.3273159144893112
M7_single_alpha_full_response,103,optimal_choice,0.6019392372333549
M7_single_alpha_full_response,103,choose_blue,0.5166666666666667
M7_single_alpha_full_response,103,stay_rate,0.6152553329023918
M7_single_alpha_full_response,103,switch_after_loss,0.4624964619303708
M7_single_alpha_full_response,103,switch_after_no_loss,0.3193717277486911
M7_single_alpha_full_response,104,optimal_choice,0.5989657401422107
M7_single_alpha_full_response,104,choose_blue,0.5112820512820513
M7_single_alpha_full_response,104,stay_rate,0.6130575307045896
M7_single_alpha_full_response,104,switch_after_loss,0.45059507334624965
M7_single_alpha_full_response,104,switch_after_no_loss,0.3311499272197962
M7_single_alpha_full_response,105,optimal_choice,0.5998707175177763
M7_single_alpha_full_response,105,choose_blue,0.5238461538461539
M7_single_alpha_full_response,105,stay_rate,0.6192630898513252
M7_single_alpha_full_response,105,switch_after_loss,0.4616709732988803
M7_single_alpha_full_response,105,switch_after_no_loss,0.3144402634054563
M7_single_alpha_full_response,106,optimal_choice,0.5865546218487395
M7_single_alpha_full_response,106,choose_blue,0.5296153846153846
M7_single_alpha_full_response,106,stay_rate,0.6018099547511312
M7_single_alpha_full_response,106,switch_after_loss,0.46612541993281076
M7_single_alpha_full_response,106,switch_after_no_loss,0.33989911121787175
M7_single_alpha_full_response,107,optimal_choice,0.600387847446671
M7_single_alpha_full_response,107,choose_blue,0.5333333333333333
M7_single_alpha_full_response,107,stay_rate,0.6125404007756949
M7_single_alpha_full_response,107,switch_after_loss,0.4678461106430778
M7_single_alpha_full_response,107,switch_after_no_loss,0.31887877335888837
M7_single_alpha_full_response,108,optimal_choice,0.5925016160310278
M7_single_alpha_full_response,108,choose_blue,0.5348717948717949
M7_single_alpha_full_response,108,stay_rate,0.6015513897866839
M7_single_alpha_full_response,108,switch_after_loss,0.4754051748649417
M7_single_alpha_full_response,108,switch_after_no_loss,0.33428165007112376
M7_single_alpha_full_response,109,optimal_choice,0.6038784744667097
M7_single_alpha_full_response,109,choose_blue,0.5146153846153846
M7_single_alpha_full_response,109,stay_rate,0.6095669036845508
M7_single_alpha_full_response,109,switch_after_loss,0.4702346880366342
M7_single_alpha_full_response,109,switch_after_no_loss,0.32468757368545154
M7_single_alpha_full_response,110,optimal_choice,0.5968972204266322
M7_single_alpha_full_response,110,choose_blue,0.5366666666666666
M7_single_alpha_full_response,110,stay_rate,0.6153846153846154
M7_single_alpha_full_response,110,switch_after_loss,0.44320401897850964
M7_single_alpha_full_response,110,switch_after_no_loss,0.3340558766859345
M7_single_alpha_full_response,111,optimal_choice,0.6023270846800258
M7_single_alpha_full_response,111,choose_blue,0.5242307692307693
M7_single_alpha_full_response,111,stay_rate,0.6134453781512605
M7_single_alpha_full_response,111,switch_after_loss,0.45309437132455893
M7_single_alpha_full_response,111,switch_after_no_loss,0.32949087415946204
M7_single_alpha_full_response,112,optimal_choice,0.5903038138332256
M7_single_alpha_full_response,112,choose_blue,0.5157692307692308
M7_single_alpha_full_response,112,stay_rate,0.6147382029734971
M7_single_alpha_full_response,112,switch_after_loss,0.44123261521679846
M7_single_alpha_full_response,112,switch_after_no_loss,0.33480825958702065
M7_single_alpha_full_response,113,optimal_choice,0.6033613445378151
M7_single_alpha_full_response,113,choose_blue,0.5262820512820513
M7_single_alpha_full_response,113,stay_rate,0.6099547511312218
M7_single_alpha_full_response,113,switch_after_loss,0.46538570217575587
M7_single_alpha_full_response,113,switch_after_no_loss,0.3265014299332698
M7_single_alpha_full_response,114,optimal_choice,0.5895281189398837
M7_single_alpha_full_response,114,choose_blue,0.5223076923076924
M7_single_alpha_full_response,114,stay_rate,0.611764705882353
M7_single_alpha_full_response,114,switch_after_loss,0.45859697386519943
M7_single_alpha_full_response,114,switch_after_no_loss,0.3258536585365854
M7_single_alpha_full_response,115,optimal_choice,0.6179702650290886
M7_single_alpha_full_response,115,choose_blue,0.5228205128205128
M7_single_alpha_full_response,115,stay_rate,0.6175824175824176
M7_single_alpha_full_response,115,switch_after_loss,0.46924829157175396
M7_single_alpha_full_response,115,switch_after_no_loss,0.31020601468150605
M7_single_alpha_full_response,116,optimal_choice,0.6029734970911441
M7_single_alpha_full_response,116,choose_blue,0.5292307692307693
M7_single_alpha_full_response,116,stay_rate,0.6271493212669683
M7_single_alpha_full_response,116,switch_after_loss,0.44006752954417555
M7_single_alpha_full_response,116,switch_after_no_loss,0.3157139440325281
M7_single_alpha_full_response,117,optimal_choice,0.6037491919844861
M7_single_alpha_full_response,117,choose_blue,0.5257692307692308
M7_single_alpha_full_response,117,stay_rate,0.6146089204912735
M7_single_alpha_full_response,117,switch_after_loss,0.4578827546955037
M7_single_alpha_full_response,117,switch_after_no_loss,0.3250414593698176
M7_single_alpha_full_response,118,optimal_choice,0.6037491919844861
M7_single_alpha_full_response,118,choose_blue,0.5112820512820513
M7_single_alpha_full_response,118,stay_rate,0.6164188752424047
M7_single_alpha_full_response,118,switch_after_loss,0.4536571747627024
M7_single_alpha_full_response,118,switch_after_no_loss,0.323139898868288
M7_single_alpha_full_response,119,optimal_choice,0.5968972204266322
M7_single_alpha_full_response,119,choose_blue,0.5241025641025641
M7_single_alpha_full_response,119,stay_rate,0.6149967679379444
M7_single_alpha_full_response,119,switch_after_loss,0.4540034071550256
M7_single_alpha_full_response,119,switch_after_no_loss,0.32732019938286255
M7_single_alpha_full_response,120,optimal_choice,0.6131868131868132
M7_single_alpha_full_response,120,choose_blue,0.5341025641025641
M7_single_alpha_full_response,120,stay_rate,0.6089204912734324
M7_single_alpha_full_response,120,switch_after_loss,0.47026558891454967
M7_single_alpha_full_response,120,switch_after_no_loss,0.3268555373448841
M7_single_alpha_full_response,121,optimal_choice,0.595087265675501
M7_single_alpha_full_response,121,choose_blue,0.5319230769230769
M7_single_alpha_full_response,121,stay_rate,0.6191338073691015
M7_single_alpha_full_response,121,switch_after_loss,0.4563435998869737
M7_single_alpha_full_response,121,switch_after_no_loss,0.317206863679695
M7_single_alpha_full_response,122,optimal_choice,0.6047834518422753
M7_single_alpha_full_response,122,choose_blue,0.536923076923077
M7_single_alpha_full_response,122,stay_rate,0.600387847446671
M7_single_alpha_full_response,122,switch_after_loss,0.48066610217329947
M7_single_alpha_full_response,122,switch_after_no_loss,0.33110687022900764
M7_single_alpha_full_response,123,optimal_choice,0.6024563671622495
M7_single_alpha_full_response,123,choose_blue,0.5224358974358975
M7_single_alpha_full_response,123,stay_rate,0.6073691014867485
M7_single_alpha_full_response,123,switch_after_loss,0.4743479507022069
M7_single_alpha_full_response,123,switch_after_no_loss,0.3254828073480923
M7_single_alpha_full_response,124,optimal_choice,0.5987071751777634
M7_single_alpha_full_response,124,choose_blue,0.5162820512820513
M7_single_alpha_full_response,124,stay_rate,0.6253393665158371
M7_single_alpha_full_response,124,switch_after_loss,0.43795013850415515
M7_single_alpha_full_response,124,switch_after_no_loss,0.31927272727272726
M7_single_alpha_full_response,125,optimal_choice,0.5963800904977375
M7_single_alpha_full_response,125,choose_blue,0.5287179487179487
M7_single_alpha_full_response,125,stay_rate,0.6115061409179057
M7_single_alpha_full_response,125,switch_after_loss,0.4600456621004566
M7_single_alpha_full_response,125,switch_after_no_loss,0.32923658709524933
M7_single_alpha_full_response,126,optimal_choice,0.5936651583710407
M7_single_alpha_full_response,126,choose_blue,0.5164102564102564
M7_single_alpha_full_response,126,stay_rate,0.6160310277957337
M7_single_alpha_full_response,126,switch_after_loss,0.46435560525580094
M7_single_alpha_full_response,126,switch_after_no_loss,0.3148148148148148
M7_single_alpha_full_response,127,optimal_choice,0.6024563671622495
M7_single_alpha_full_response,127,choose_blue,0.5302564102564102
M7_single_alpha_full_response,127,stay_rate,0.6280542986425339
M7_single_alpha_full_response,127,switch_after_loss,0.4464234415397874
M7_single_alpha_full_response,127,switch_after_no_loss,0.31100141043723556
M7_single_alpha_full_response,128,optimal_choice,0.5989657401422107
M7_single_alpha_full_response,128,choose_blue,0.5311538461538462
M7_single_alpha_full_response,128,stay_rate,0.6228829993535876
M7_single_alpha_full_response,128,switch_after_loss,0.45488613433266073
M7_single_alpha_full_response,128,switch_after_no_loss,0.313877168307548
M7_single_alpha_full_response,129,optimal_choice,0.593923723335488
M7_single_alpha_full_response,129,choose_blue,0.5176923076923077
M7_single_alpha_full_response,129,stay_rate,0.5957336780866193
M7_single_alpha_full_response,129,switch_after_loss,0.4710651383841208
M7_single_alpha_full_response,129,switch_after_no_loss,0.3468013468013468
M7_single_alpha_full_response,130,optimal_choice,0.5935358758888171
M7_single_alpha_full_response,130,choose_blue,0.5243589743589744
M7_single_alpha_full_response,130,stay_rate,0.6080155138978668
M7_single_alpha_full_response,130,switch_after_loss,0.47135196161445103
M7_single_alpha_full_response,130,switch_after_no_loss,0.32490458015267176
M7_single_alpha_full_response,131,optimal_choice,0.5976729153199741
M7_single_alpha_full_response,131,choose_blue,0.5147435897435897
M7_single_alpha_full_response,131,stay_rate,0.6161603102779574
M7_single_alpha_full_response,131,switch_after_loss,0.4588904694167852
M7_single_alpha_full_response,131,switch_after_no_loss,0.32132701421800947
M7_single_alpha_full_response,132,optimal_choice,0.6124111182934713
M7_single_alpha_full_response,132,choose_blue,0.5232051282051282
M7_single_alpha_full_response,132,stay_rate,0.6140917905623788
M7_single_alpha_full_response,132,switch_after_loss,0.450368689733409
M7_single_alpha_full_response,132,switch_after_no_loss,0.33190781658351154
M7_single_alpha_full_response,133,optimal_choice,0.5923723335488041
M7_single_alpha_full_response,133,choose_blue,0.5305128205128206
M7_single_alpha_full_response,133,stay_rate,0.6120232708468003
M7_single_alpha_full_response,133,switch_after_loss,0.4531076581576027
M7_single_alpha_full_response,133,switch_after_no_loss,0.3311546840958606
M7_single_alpha_full_response,134,optimal_choice,0.6046541693600517
M7_single_alpha_full_response,134,choose_blue,0.531025641025641
M7_single_alpha_full_response,134,stay_rate,0.5990950226244344
M7_single_alpha_full_response,134,switch_after_loss,0.4737914967967385
M7_single_alpha_full_response,134,switch_after_no_loss,0.34271099744245526
M7_single_alpha_full_response,135,optimal_choice,0.5984486102133161
M7_single_alpha_full_response,135,choose_blue,0.5205128205128206
M7_single_alpha_full_response,135,stay_rate,0.6009049773755656
M7_single_alpha_full_response,135,switch_after_loss,0.4730999146029035
M7_single_alpha_full_response,135,switch_after_no_loss,0.337517764092847
M7_single_alpha_full_response,136,optimal_choice,0.6077569489334195
M7_single_alpha_full_response,136,choose_blue,0.5169230769230769
M7_single_alpha_full_response,136,stay_rate,0.6147382029734971
M7_single_alpha_full_response,136,switch_after_loss,0.45755517826825126
M7_single_alpha_full_response,136,switch_after_no_loss,0.3244465603427755
M7_single_alpha_full_response,137,optimal_choice,0.6023270846800258
M7_single_alpha_full_response,137,choose_blue,0.5292307692307693
M7_single_alpha_full_response,137,stay_rate,0.6033613445378151
M7_single_alpha_full_response,137,switch_after_loss,0.46919831223628694
M7_single_alpha_full_response,137,switch_after_no_loss,0.3349282296650718
M7_single_alpha_full_response,138,optimal_choice,0.5935358758888171
M7_single_alpha_full_response,138,choose_blue,0.5215384615384615
M7_single_alpha_full_response,138,stay_rate,0.6173238526179703
M7_single_alpha_full_response,138,switch_after_loss,0.4575799721835883
M7_single_alpha_full_response,138,switch_after_no_loss,0.3176328502415459
M7_single_alpha_full_response,139,optimal_choice,0.6122818358112476
M7_single_alpha_full_response,139,choose_blue,0.5188461538461538
M7_single_alpha_full_response,139,stay_rate,0.6190045248868778
M7_single_alpha_full_response,139,switch_after_loss,0.4658703071672355
M7_single_alpha_full_response,139,switch_after_no_loss,0.3102630955202655
M7_single_alpha_full_response,140,optimal_choice,0.6058177117000646
M7_single_alpha_full_response,140,choose_blue,0.5208974358974359
M7_single_alpha_full_response,140,stay_rate,0.610989010989011
M7_single_alpha_full_response,140,switch_after_loss,0.46813310772701633
M7_single_alpha_full_response,140,switch_after_no_loss,0.3220338983050847
M7_single_alpha_full_response,141,optimal_choice,0.5978021978021978
M7_single_alpha_full_response,141,choose_blue,0.5292307692307693
M7_single_alpha_full_response,141,stay_rate,0.6091790562378797
M7_single_alpha_full_response,141,switch_after_loss,0.4623072529982867
M7_single_alpha_full_response,141,switch_after_no_loss,0.3316796598157335
M7_single_alpha_full_response,142,optimal_choice,0.6093083387201034
M7_single_alpha_full_response,142,choose_blue,0.541025641025641
M7_single_alpha_full_response,142,stay_rate,0.6077569489334195
M7_single_alpha_full_response,142,switch_after_loss,0.46222095020034343
M7_single_alpha_full_response,142,switch_after_no_loss,0.33459089837302525
M7_single_alpha_full_response,143,optimal_choice,0.5866839043309632
M7_single_alpha_full_response,143,choose_blue,0.525
M7_single_alpha_full_response,143,stay_rate,0.6199095022624435
M7_single_alpha_full_response,143,switch_after_loss,0.44818871103622576
M7_single_alpha_full_response,143,switch_after_no_loss,0.3219932918064207
M7_single_alpha_full_response,144,optimal_choice,0.5970265029088558
M7_single_alpha_full_response,144,choose_blue,0.5224358974358975
M7_single_alpha_full_response,144,stay_rate,0.6
M7_single_alpha_full_response,144,switch_after_loss,0.4708670197936995
M7_single_alpha_full_response,144,switch_after_no_loss,0.33871745419479266
M7_single_alpha_full_response,145,optimal_choice,0.5934065934065934
M7_single_alpha_full_response,145,choose_blue,0.5244871794871795
M7_single_alpha_full_response,145,stay_rate,0.6034906270200388
M7_single_alpha_full_response,145,switch_after_loss,0.4664231525709469
M7_single_alpha_full_response,145,switch_after_no_loss,0.3369252873563218
M7_single_alpha_full_response,146,optimal_choice,0.5862960568842922
M7_single_alpha_full_response,146,choose_blue,0.5287179487179487
M7_single_alpha_full_response,146,stay_rate,0.6190045248868778
M7_single_alpha_full_response,146,switch_after_loss,0.4531032563317562
M7_single_alpha_full_response,146,switch_after_no_loss,0.31844519555770157
M7_single_alpha_full_response,147,optimal_choice,0.5961215255332902
M7_single_alpha_full_response,147,choose_blue,0.5202564102564102
M7_single_alpha_full_response,147,stay_rate,0.6147382029734971
M7_single_alpha_full_response,147,switch_after_loss,0.4587129840546697
M7_single_alpha_full_response,147,switch_after_no_loss,0.3241771252663983
M7_single_alpha_full_response,148,optimal_choice,0.5961215255332902
M7_single_alpha_full_response,148,choose_blue,0.5283333333333333
M7_single_alpha_full_response,148,stay_rate,0.6134453781512605
M7_single_alpha_full_response,148,switch_after_loss,0.4521985815602837
M7_single_alpha_full_response,148,switch_after_no_loss,0.3315914489311164
M7_single_alpha_full_response,149,optimal_choice,0.6034906270200388
M7_single_alpha_full_response,149,choose_blue,0.528974358974359
M7_single_alpha_full_response,149,stay_rate,0.617065287653523
M7_single_alpha_full_response,149,switch_after_loss,0.4628635978537136
M7_single_alpha_full_response,149,switch_after_no_loss,0.315450643776824
M7_single_alpha_full_response,150,optimal_choice,0.5949579831932773
M7_single_alpha_full_response,150,choose_blue,0.5192307692307693
M7_single_alpha_full_response,150,stay_rate,0.6173238526179703
M7_single_alpha_full_response,150,switch_after_loss,0.44660467737390813
M7_single_alpha_full_response,150,switch_after_no_loss,0.3284758719541328
M7_single_alpha_full_response,151,optimal_choice,0.5975436328377505
M7_single_alpha_full_response,151,choose_blue,0.5373076923076923
M7_single_alpha_full_response,151,stay_rate,0.6102133160956691
M7_single_alpha_full_response,151,switch_after_loss,0.45685425685425685
M7_single_alpha_full_response,151,switch_after_no_loss,0.33536299765807964
M7_single_alpha_full_response,152,optimal_choice,0.5915966386554622
M7_single_alpha_full_response,152,choose_blue,0.5307692307692308
M7_single_alpha_full_response,152,stay_rate,0.6104718810601164
M7_single_alpha_full_response,152,switch_after_loss,0.46552690582959644
M7_single_alpha_full_response,152,switch_after_no_loss,0.3244540436765059
M7_single_alpha_full_response,153,optimal_choice,0.6056884292178409
M7_single_alpha_full_response,153,choose_blue,0.5282051282051282
M7_single_alpha_full_response,153,stay_rate,0.6190045248868778
M7_single_alpha_full_response,153,switch_after_loss,0.45640443055950014
M7_single_alpha_full_response,153,switch_after_no_loss,0.3179876601803512
M7_single_alpha_full_response,154,optimal_choice,0.6042663219133807
M7_single_alpha_full_response,154,choose_blue,0.5274358974358975
M7_single_alpha_full_response,154,stay_rate,0.6169360051712993
M7_single_alpha_full_response,154,switch_after_loss,0.46693386773547096
M7_single_alpha_full_response,154,switch_after_no_loss,0.314002828854314
M7_single_alpha_full_response,155,optimal_choice,0.5930187459599224
M7_single_alpha_full_response,155,choose_blue,0.5242307692307693
M7_single_alpha_full_response,155,stay_rate,0.6067226890756302
M7_single_alpha_full_response,155,switch_after_loss,0.46073008849557523
M7_single_alpha_full_response,155,switch_after_no_loss,0.3340616654527798
M7_single_alpha_full_response,156,optimal_choice,0.5922430510665805
M7_single_alpha_full_response,156,choose_blue,0.5373076923076923
M7_single_alpha_full_response,156,stay_rate,0.6231415643180349
M7_single_alpha_full_response,156,switch_after_loss,0.44902016472593015
M7_single_alpha_full_response,156,switch_after_no_loss,0.3165638348362601
M7_single_alpha_full_response,157,optimal_choice,0.6084033613445378
M7_single_alpha_full_response,157,choose_blue,0.5275641025641026
M7_single_alpha_full_response,157,stay_rate,0.6069812540400775
M7_single_alpha_full_response,157,switch_after_loss,0.4736693889045339
M7_single_alpha_full_response,157,switch_after_no_loss,0.3245697896749522
M7_single_alpha_full_response,158,optimal_choice,0.610989010989011
M7_single_alpha_full_response,158,choose_blue,0.5306410256410257
M7_single_alpha_full_response,158,stay_rate,0.611764705882353
M7_single_alpha_full_response,158,switch_after_loss,0.4650359712230216
M7_single_alpha_full_response,158,switch_after_no_loss,0.3255868544600939
M7_single_alpha_full_response,159,optimal_choice,0.6016806722689075
M7_single_alpha_full_response,159,choose_blue,0.5197435897435897
M7_single_alpha_full_response,159,stay_rate,0.5989657401422107
M7_single_alpha_full_response,159,switch_after_loss,0.4771057094403618
M7_single_alpha_full_response,159,switch_after_no_loss,0.33690731474862995
M7_single_alpha_full_response,160,optimal_choice,0.6122818358112476
M7_single_alpha_full_response,160,choose_blue,0.5244871794871795
M7_single_alpha_full_response,160,stay_rate,0.6152553329023918
M7_single_alpha_full_response,160,switch_after_loss,0.4647967945048655
M7_single_alpha_full_response,160,switch_after_no_loss,0.3187927375618958
M7_single_alpha_full_response,161,optimal_choice,0.6031027795733678
M7_single_alpha_full_response,161,choose_blue,0.5228205128205128
M7_single_alpha_full_response,161,stay_rate,0.6224951519069166
M7_single_alpha_full_response,161,switch_after_loss,0.44419327493642274
M7_single_alpha_full_response,161,switch_after_no_loss,0.32125834127740704
M7_single_alpha_full_response,162,optimal_choice,0.5968972204266322
M7_single_alpha_full_response,162,choose_blue,0.5246153846153846
M7_single_alpha_full_response,162,stay_rate,0.610989010989011
M7_single_alpha_full_response,162,switch_after_loss,0.457689063817824
M7_single_alpha_full_response,162,switch_after_no_loss,0.3305409286740067
M7_single_alpha_full_response,163,optimal_choice,0.604137039431157
M7_single_alpha_full_response,163,choose_blue,0.5258974358974359
M7_single_alpha_full_response,163,stay_rate,0.6055591467356173
M7_single_alpha_full_response,163,switch_after_loss,0.46826758147512865
M7_single_alpha_full_response,163,switch_after_no_loss,0.3334906773660609
M7_single_alpha_full_response,164,optimal_choice,0.6031027795733678
M7_single_alpha_full_response,164,choose_blue,0.5275641025641026
M7_single_alpha_full_response,164,stay_rate,0.6104718810601164
M7_single_alpha_full_response,164,switch_after_loss,0.45925078638833283
M7_single_alpha_full_response,164,switch_after_no_loss,0.3319962246342614
M7_single_alpha_full_response,165,optimal_choice,0.5965093729799612
M7_single_alpha_full_response,165,choose_blue,0.5197435897435897
M7_single_alpha_full_response,165,stay_rate,0.6226244343891403
M7_single_alpha_full_response,165,switch_after_loss,0.4458580718122703
M7_single_alpha_full_response,165,switch_after_no_loss,0.31967603620771795
M7_single_alpha_full_response,166,optimal_choice,0.600387847446671
M7_single_alpha_full_response,166,choose_blue,0.5198717948717949
M7_single_alpha_full_response,166,stay_rate,0.6094376212023271
M7_single_alpha_full_response,166,switch_after_loss,0.47731755424063116
M7_single_alpha_full_response,166,switch_after_no_loss,0.3170090778786431
M7_single_alpha_full_response,167,optimal_choice,0.600387847446671
M7_single_alpha_full_response,167,choose_blue,0.5234615384615384
M7_single_alpha_full_response,167,stay_rate,0.6081447963800904
M7_single_alpha_full_response,167,switch_after_loss,0.46339362618432384
M7_single_alpha_full_response,167,switch_after_no_loss,0.3332549388523048
M7_single_alpha_full_response,168,optimal_choice,0.6019392372333549
M7_single_alpha_full_response,168,choose_blue,0.5192307692307693
M7_single_alpha_full_response,168,stay_rate,0.6146089204912735
M7_single_alpha_full_response,168,switch_after_loss,0.4701025056947608
M7_single_alpha_full_response,168,switch_after_no_loss,0.3149419843713
M7_single_alpha_full_response,169,optimal_choice,0.5949579831932773
M7_single_alpha_full_response,169,choose_blue,0.5241025641025641
M7_single_alpha_full_response,169,stay_rate,0.6281835811247576
M7_single_alpha_full_response,169,switch_after_loss,0.43286516853932583
M7_single_alpha_full_response,169,switch_after_no_loss,0.3197604790419162
M7_single_alpha_full_response,170,optimal_choice,0.6007756948933419
M7_single_alpha_full_response,170,choose_blue,0.5284615384615384
M7_single_alpha_full_response,170,stay_rate,0.6019392372333549
M7_single_alpha_full_response,170,switch_after_loss,0.4702886247877759
M7_single_alpha_full_response,170,switch_after_no_loss,0.3373006427041181
M7_single_alpha_full_response,171,optimal_choice,0.5987071751777634
M7_single_alpha_full_response,171,choose_blue,0.5197435897435897
M7_single_alpha_full_response,171,stay_rate,0.6025856496444731
M7_single_alpha_full_response,171,switch_after_loss,0.4745277618775043
M7_single_alpha_full_response,171,switch_after_no_loss,0.33388351803819855
M7_single_alpha_full_response,172,optimal_choice,0.5797026502908856
M7_single_alpha_full_response,172,choose_blue,0.5173076923076924
M7_single_alpha_full_response,172,stay_rate,0.6155138978668391
M7_single_alpha_full_response,172,switch_after_loss,0.4565156206023079
M7_single_alpha_full_response,172,switch_after_no_loss,0.3232902917264467
M7_single_alpha_full_response,173,optimal_choice,0.5990950226244344
M7_single_alpha_full_response,173,choose_blue,0.5271794871794871
M7_single_alpha_full_response,173,stay_rate,0.617453135100194
M7_single_alpha_full_response,173,switch_after_loss,0.4572001145147438
M7_single_alpha_full_response,173,switch_after_no_loss,0.32107496463932106
M7_single_alpha_full_response,174,optimal_choice,0.6016806722689075
M7_single_alpha_full_response,174,choose_blue,0.522948717948718
M7_single_alpha_full_response,174,stay_rate,0.6028442146089205
M7_single_alpha_full_response,174,switch_after_loss,0.47375967880699743
M7_single_alpha_full_response,174,switch_after_no_loss,0.3342749529190207
M7_single_alpha_full_response,175,optimal_choice,0.6029734970911441
M7_single_alpha_full_response,175,choose_blue,0.5357692307692308
M7_single_alpha_full_response,175,stay_rate,0.6009049773755656
M7_single_alpha_full_response,175,switch_after_loss,0.48218325791855204
M7_single_alpha_full_response,175,switch_after_no_loss,0.3291259823767564
M7_single_alpha_full_response,176,optimal_choice,0.5980607627666451
M7_single_alpha_full_response,176,choose_blue,0.5296153846153846
M7_single_alpha_full_response,176,stay_rate,0.6100840336134454
M7_single_alpha_full_response,176,switch_after_loss,0.4699344542604731
M7_single_alpha_full_response,176,switch_after_no_loss,0.3234737340274491
M7_single_alpha_full_response,177,optimal_choice,0.5914673561732385
M7_single_alpha_full_response,177,choose_blue,0.513974358974359
M7_single_alpha_full_response,177,stay_rate,0.6104718810601164
M7_single_alpha_full_response,177,switch_after_loss,0.45064613692603794
M7_single_alpha_full_response,177,switch_after_no_loss,0.33528550512445093
M7_single_alpha_full_response,178,optimal_choice,0.6014221073044602
M7_single_alpha_full_response,178,choose_blue,0.54
M7_single_alpha_full_response,178,stay_rate,0.6067226890756302
M7_single_alpha_full_response,178,switch_after_loss,0.47652916073968704
M7_single_alpha_full_response,178,switch_after_no_loss,0.3239336492890995
M7_single_alpha_full_response,179,optimal_choice,0.6014221073044602
M7_single_alpha_full_response,179,choose_blue,0.5282051282051282
M7_single_alpha_full_response,179,stay_rate,0.6116354234001293
M7_single_alpha_full_response,179,switch_after_loss,0.45891952729319074
M7_single_alpha_full_response,179,switch_after_no_loss,0.32839033723989475
M7_single_alpha_full_response,180,optimal_choice,0.5978021978021978
M7_single_alpha_full_response,180,choose_blue,0.5319230769230769
M7_single_alpha_full_response,180,stay_rate,0.6210730446024564
M7_single_alpha_full_response,180,switch_after_loss,0.4455029420005604
M7_single_alpha_full_response,180,switch_after_no_loss,0.3218915026404225
M7_single_alpha_full_response,181,optimal_choice,0.6034906270200388
M7_single_alpha_full_response,181,choose_blue,0.5171794871794871
M7_single_alpha_full_response,181,stay_rate,0.6164188752424047
M7_single_alpha_full_response,181,switch_after_loss,0.4560344827586207
M7_single_alpha_full_response,181,switch_after_no_loss,0.32432432432432434
M7_single_alpha_full_response,182,optimal_choice,0.5887524240465417
M7_single_alpha_full_response,182,choose_blue,0.5175641025641026
M7_single_alpha_full_response,182,stay_rate,0.6193923723335488
M7_single_alpha_full_response,182,switch_after_loss,0.4389839867476532
M7_single_alpha_full_response,182,switch_after_no_loss,0.3292000972526137
M7_single_alpha_full_response,183,optimal_choice,0.6040077569489334
M7_single_alpha_full_response,183,choose_blue,0.5297435897435897
M7_single_alpha_full_response,183,stay_rate,0.6098254686489981
M7_single_alpha_full_response,183,switch_after_loss,0.4658992805755396
M7_single_alpha_full_response,183,switch_after_no_loss,0.3284037558685446
M7_single_alpha_full_response,184,optimal_choice,0.6012928248222366
M7_single_alpha_full_response,184,choose_blue,0.5194871794871795
M7_single_alpha_full_response,184,stay_rate,0.6178409825468649
M7_single_alpha_full_response,184,switch_after_loss,0.4493834241468311
M7_single_alpha_full_response,184,switch_after_no_loss,0.3269774011299435
M7_single_alpha_full_response,185,optimal_choice,0.5794440853264383
M7_single_alpha_full_response,185,choose_blue,0.5084615384615384
M7_single_alpha_full_response,185,stay_rate,0.6089204912734324
M7_single_alpha_full_response,185,switch_after_loss,0.4521544487968663
M7_single_alpha_full_response,185,switch_after_no_loss,0.338620523912521
M7_single_alpha_full_response,186,optimal_choice,0.6024563671622495
M7_single_alpha_full_response,186,choose_blue,0.5230769230769231
M7_single_alpha_full_response,186,stay_rate,0.6125404007756949
M7_single_alpha_full_response,186,switch_after_loss,0.44834307992202727
M7_single_alpha_full_response,186,switch_after_no_loss,0.3347007722007722
M7_single_alpha_full_response,187,optimal_choice,0.5989657401422107
M7_single_alpha_full_response,187,choose_blue,0.5215384615384615
