model,ppc_draw,condition,metric,value
M7_single_alpha_full_response,44,Volatile1,switch_after_loss,0.43898305084745765
M7_single_alpha_full_response,44,Volatile1,switch_after_no_loss,0.3154929577464789
M7_single_alpha_full_response,44,Volatile2,optimal_choice,0.6008097165991902
M7_single_alpha_full_response,44,Volatile2,choose_blue,0.5684615384615385
M7_single_alpha_full_response,44,Volatile2,stay_rate,0.6161538461538462
M7_single_alpha_full_response,44,Volatile2,switch_after_loss,0.4664371772805508
M7_single_alpha_full_response,44,Volatile2,switch_after_no_loss,0.31710709318497915
M7_single_alpha_full_response,44,Volatile3,optimal_choice,0.5815384615384616
M7_single_alpha_full_response,44,Volatile3,choose_blue,0.42230769230769233
M7_single_alpha_full_response,44,Volatile3,stay_rate,0.6153846153846154
M7_single_alpha_full_response,44,Volatile3,switch_after_loss,0.457286432160804
M7_single_alpha_full_response,44,Volatile3,switch_after_no_loss,0.3229018492176387
M7_single_alpha_full_response,45,Stable,optimal_choice,0.6043589743589743
M7_single_alpha_full_response,45,Stable,choose_blue,0.5812820512820512
M7_single_alpha_full_response,45,Stable,stay_rate,0.6234680573663625
M7_single_alpha_full_response,45,Stable,switch_after_loss,0.4602803738317757
M7_single_alpha_full_response,45,Stable,switch_after_no_loss,0.3089967027790862
M7_single_alpha_full_response,45,Volatile1,optimal_choice,0.6123076923076923
M7_single_alpha_full_response,45,Volatile1,choose_blue,0.4330769230769231
M7_single_alpha_full_response,45,Volatile1,stay_rate,0.6192307692307693
M7_single_alpha_full_response,45,Volatile1,switch_after_loss,0.43316412859560066
M7_single_alpha_full_response,45,Volatile1,switch_after_no_loss,0.33709449929478136
M7_single_alpha_full_response,45,Volatile2,optimal_choice,0.5724696356275304
M7_single_alpha_full_response,45,Volatile2,choose_blue,0.546923076923077
M7_single_alpha_full_response,45,Volatile2,stay_rate,0.6046153846153847
M7_single_alpha_full_response,45,Volatile2,switch_after_loss,0.4555921052631579
M7_single_alpha_full_response,45,Volatile2,switch_after_no_loss,0.342485549132948
M7_single_alpha_full_response,45,Volatile3,optimal_choice,0.5661538461538461
M7_single_alpha_full_response,45,Volatile3,choose_blue,0.4423076923076923
M7_single_alpha_full_response,45,Volatile3,stay_rate,0.6184615384615385
M7_single_alpha_full_response,45,Volatile3,switch_after_loss,0.4540901502504174
M7_single_alpha_full_response,45,Volatile3,switch_after_no_loss,0.3195435092724679
M7_single_alpha_full_response,46,Stable,optimal_choice,0.6051282051282051
M7_single_alpha_full_response,46,Stable,choose_blue,0.5717948717948718
M7_single_alpha_full_response,46,Stable,stay_rate,0.6010430247718384
M7_single_alpha_full_response,46,Stable,switch_after_loss,0.4764070494599204
M7_single_alpha_full_response,46,Stable,switch_after_no_loss,0.3333333333333333
M7_single_alpha_full_response,46,Volatile1,optimal_choice,0.6138461538461538
M7_single_alpha_full_response,46,Volatile1,choose_blue,0.4453846153846154
M7_single_alpha_full_response,46,Volatile1,stay_rate,0.6046153846153847
M7_single_alpha_full_response,46,Volatile1,switch_after_loss,0.4589905362776025
M7_single_alpha_full_response,46,Volatile1,switch_after_no_loss,0.33483483483483484
M7_single_alpha_full_response,46,Volatile2,optimal_choice,0.5919028340080972
M7_single_alpha_full_response,46,Volatile2,choose_blue,0.5723076923076923
M7_single_alpha_full_response,46,Volatile2,stay_rate,0.5915384615384616
M7_single_alpha_full_response,46,Volatile2,switch_after_loss,0.47543859649122805
M7_single_alpha_full_response,46,Volatile2,switch_after_no_loss,0.3561643835616438
M7_single_alpha_full_response,46,Volatile3,optimal_choice,0.5784615384615385
M7_single_alpha_full_response,46,Volatile3,choose_blue,0.4376923076923077
M7_single_alpha_full_response,46,Volatile3,stay_rate,0.5792307692307692
M7_single_alpha_full_response,46,Volatile3,switch_after_loss,0.5
M7_single_alpha_full_response,46,Volatile3,switch_after_no_loss,0.3507246376811594
M7_single_alpha_full_response,47,Stable,optimal_choice,0.6143589743589744
M7_single_alpha_full_response,47,Stable,choose_blue,0.57487179487179485
M7_single_alpha_full_response,47,Stable,stay_rate,0.6057366362451109
M7_single_alpha_full_response,47,Stable,switch_after_loss,0.4649971542401821
M7_single_alpha_full_response,47,Stable,switch_after_no_loss,0.33445620789220404
M7_single_alpha_full_response,47,Volatile1,optimal_choice,0.6038461538461538
M7_single_alpha_full_response,47,Volatile1,choose_blue,0.42615384615384616
M7_single_alpha_full_response,47,Volatile1,stay_rate,0.6115384615384616
M7_single_alpha_full_response,47,Volatile1,switch_after_loss,0.4658703071672355
M7_single_alpha_full_response,47,Volatile1,switch_after_no_loss,0.32492997198879553
M7_single_alpha_full_response,47,Volatile2,optimal_choice,0.6024291497975709
M7_single_alpha_full_response,47,Volatile2,choose_blue,0.5638461538461539
M7_single_alpha_full_response,47,Volatile2,stay_rate,0.5907692307692308
M7_single_alpha_full_response,47,Volatile2,switch_after_loss,0.4817880794701987
M7_single_alpha_full_response,47,Volatile2,switch_after_no_loss,0.34626436781609193
M7_single_alpha_full_response,47,Volatile3,optimal_choice,0.5823076923076923
M7_single_alpha_full_response,47,Volatile3,choose_blue,0.42153846153846153
M7_single_alpha_full_response,47,Volatile3,stay_rate,0.6023076923076923
M7_single_alpha_full_response,47,Volatile3,switch_after_loss,0.48500881834215165
M7_single_alpha_full_response,47,Volatile3,switch_after_no_loss,0.330150068212824
M7_single_alpha_full_response,48,Stable,optimal_choice,0.6035897435897436
M7_single_alpha_full_response,48,Stable,choose_blue,0.5553846153846154
M7_single_alpha_full_response,48,Stable,stay_rate,0.5911342894393742
M7_single_alpha_full_response,48,Stable,switch_after_loss,0.47103410936654033
M7_single_alpha_full_response,48,Stable,switch_after_no_loss,0.35110663983903423
M7_single_alpha_full_response,48,Volatile1,optimal_choice,0.6353846153846154
M7_single_alpha_full_response,48,Volatile1,choose_blue,0.4084615384615385
M7_single_alpha_full_response,48,Volatile1,stay_rate,0.6053846153846154
M7_single_alpha_full_response,48,Volatile1,switch_after_loss,0.4957698815566836
M7_single_alpha_full_response,48,Volatile1,switch_after_no_loss,0.31029619181946405
M7_single_alpha_full_response,48,Volatile2,optimal_choice,0.6024291497975709
M7_single_alpha_full_response,48,Volatile2,choose_blue,0.5776923076923077
M7_single_alpha_full_response,48,Volatile2,stay_rate,0.6061538461538462
M7_single_alpha_full_response,48,Volatile2,switch_after_loss,0.45993031358885017
M7_single_alpha_full_response,48,Volatile2,switch_after_no_loss,0.3415977961432507
M7_single_alpha_full_response,48,Volatile3,optimal_choice,0.5738461538461539
M7_single_alpha_full_response,48,Volatile3,choose_blue,0.43153846153846154
M7_single_alpha_full_response,48,Volatile3,stay_rate,0.5769230769230769
M7_single_alpha_full_response,48,Volatile3,switch_after_loss,0.5190713101160862
M7_single_alpha_full_response,48,Volatile3,switch_after_no_loss,0.3400286944045911
M7_single_alpha_full_response,49,Stable,optimal_choice,0.5984615384615385
M7_single_alpha_full_response,49,Stable,choose_blue,0.5758974358974359
M7_single_alpha_full_response,49,Stable,stay_rate,0.6297262059973925
M7_single_alpha_full_response,49,Stable,switch_after_loss,0.43278502552467385
M7_single_alpha_full_response,49,Stable,switch_after_no_loss,0.3170849420849421
M7_single_alpha_full_response,49,Volatile1,optimal_choice,0.6092307692307692
M7_single_alpha_full_response,49,Volatile1,choose_blue,0.45615384615384613
M7_single_alpha_full_response,49,Volatile1,stay_rate,0.6123076923076923
M7_single_alpha_full_response,49,Volatile1,switch_after_loss,0.4280821917808219
M7_single_alpha_full_response,49,Volatile1,switch_after_no_loss,0.3547486033519553
M7_single_alpha_full_response,49,Volatile2,optimal_choice,0.5935222672064777
M7_single_alpha_full_response,49,Volatile2,choose_blue,0.5515384615384615
M7_single_alpha_full_response,49,Volatile2,stay_rate,0.6153846153846154
M7_single_alpha_full_response,49,Volatile2,switch_after_loss,0.4415807560137457
M7_single_alpha_full_response,49,Volatile2,switch_after_no_loss,0.3384401114206128
M7_single_alpha_full_response,49,Volatile3,optimal_choice,0.5776923076923077
M7_single_alpha_full_response,49,Volatile3,choose_blue,0.4246153846153846
M7_single_alpha_full_response,49,Volatile3,stay_rate,0.6030769230769231
M7_single_alpha_full_response,49,Volatile3,switch_after_loss,0.4934210526315789
M7_single_alpha_full_response,49,Volatile3,switch_after_no_loss,0.31213872832369943
M7_single_alpha_full_response,50,Stable,optimal_choice,0.5958974358974359
M7_single_alpha_full_response,50,Stable,choose_blue,0.5717948717948718
M7_single_alpha_full_response,50,Stable,stay_rate,0.6067796610169491
M7_single_alpha_full_response,50,Stable,switch_after_loss,0.4580973952434881
M7_single_alpha_full_response,50,Stable,switch_after_no_loss,0.3378443692605123
M7_single_alpha_full_response,50,Volatile1,optimal_choice,0.6315384615384615
M7_single_alpha_full_response,50,Volatile1,choose_blue,0.4015384615384615
M7_single_alpha_full_response,50,Volatile1,stay_rate,0.6253846153846154
M7_single_alpha_full_response,50,Volatile1,switch_after_loss,0.458041958041958
M7_single_alpha_full_response,50,Volatile1,switch_after_no_loss,0.3090659340659341
M7_single_alpha_full_response,50,Volatile2,optimal_choice,0.6331983805668017
M7_single_alpha_full_response,50,Volatile2,choose_blue,0.6061538461538462
M7_single_alpha_full_response,50,Volatile2,stay_rate,0.6184615384615385
M7_single_alpha_full_response,50,Volatile2,switch_after_loss,0.4797687861271676
M7_single_alpha_full_response,50,Volatile2,switch_after_no_loss,0.31626120358514725
M7_single_alpha_full_response,50,Volatile3,optimal_choice,0.5676923076923077
M7_single_alpha_full_response,50,Volatile3,choose_blue,0.4346153846153846
M7_single_alpha_full_response,50,Volatile3,stay_rate,0.61
M7_single_alpha_full_response,50,Volatile3,switch_after_loss,0.4592833876221498
M7_single_alpha_full_response,50,Volatile3,switch_after_no_loss,0.32798833819241985
M7_single_alpha_full_response,51,Stable,optimal_choice,0.6041025641025641
M7_single_alpha_full_response,51,Stable,choose_blue,0.556923076923077
M7_single_alpha_full_response,51,Stable,stay_rate,0.6226857887874837
M7_single_alpha_full_response,51,Stable,switch_after_loss,0.4403771491957848
M7_single_alpha_full_response,51,Stable,switch_after_no_loss,0.3213582677165354
M7_single_alpha_full_response,51,Volatile1,optimal_choice,0.63
M7_single_alpha_full_response,51,Volatile1,choose_blue,0.40615384615384614
M7_single_alpha_full_response,51,Volatile1,stay_rate,0.6376923076923077
M7_single_alpha_full_response,51,Volatile1,switch_after_loss,0.43079584775086505
M7_single_alpha_full_response,51,Volatile1,switch_after_no_loss,0.3074792243767313
M7_single_alpha_full_response,51,Volatile2,optimal_choice,0.617004048582996
M7_single_alpha_full_response,51,Volatile2,choose_blue,0.5838461538461538
M7_single_alpha_full_response,51,Volatile2,stay_rate,0.6184615384615385
M7_single_alpha_full_response,51,Volatile2,switch_after_loss,0.4607142857142857
M7_single_alpha_full_response,51,Volatile2,switch_after_no_loss,0.3216216216216216
M7_single_alpha_full_response,51,Volatile3,optimal_choice,0.5861538461538461
M7_single_alpha_full_response,51,Volatile3,choose_blue,0.4146153846153846
M7_single_alpha_full_response,51,Volatile3,stay_rate,0.6353846153846154
M7_single_alpha_full_response,51,Volatile3,switch_after_loss,0.43373493975903615
M7_single_alpha_full_response,51,Volatile3,switch_after_no_loss,0.3087621696801113
M7_single_alpha_full_response,52,Stable,optimal_choice,0.5987179487179487
M7_single_alpha_full_response,52,Stable,choose_blue,0.5561538461538461
M7_single_alpha_full_response,52,Stable,stay_rate,0.6169491525423729
M7_single_alpha_full_response,52,Stable,switch_after_loss,0.4510567296996663
M7_single_alpha_full_response,52,Stable,switch_after_no_loss,0.3230240549828179
M7_single_alpha_full_response,52,Volatile1,optimal_choice,0.6215384615384615
M7_single_alpha_full_response,52,Volatile1,choose_blue,0.4269230769230769
M7_single_alpha_full_response,52,Volatile1,stay_rate,0.5869230769230769
M7_single_alpha_full_response,52,Volatile1,switch_after_loss,0.4793388429752066
M7_single_alpha_full_response,52,Volatile1,switch_after_no_loss,0.3553956834532374
M7_single_alpha_full_response,52,Volatile2,optimal_choice,0.5935222672064777
M7_single_alpha_full_response,52,Volatile2,choose_blue,0.5623076923076923
M7_single_alpha_full_response,52,Volatile2,stay_rate,0.6161538461538462
M7_single_alpha_full_response,52,Volatile2,switch_after_loss,0.44839255499153974
M7_single_alpha_full_response,52,Volatile2,switch_after_no_loss,0.3300423131170663
M7_single_alpha_full_response,52,Volatile3,optimal_choice,0.59
M7_single_alpha_full_response,52,Volatile3,choose_blue,0.42
M7_single_alpha_full_response,52,Volatile3,stay_rate,0.5915384615384616
M7_single_alpha_full_response,52,Volatile3,switch_after_loss,0.48392554991539766
M7_single_alpha_full_response,52,Volatile3,switch_after_no_loss,0.3455571227080395
M7_single_alpha_full_response,53,Stable,optimal_choice,0.6192307692307693
M7_single_alpha_full_response,53,Stable,choose_blue,0.5735897435897436
M7_single_alpha_full_response,53,Stable,stay_rate,0.6122555410691004
M7_single_alpha_full_response,53,Stable,switch_after_loss,0.4521640091116173
M7_single_alpha_full_response,53,Stable,switch_after_no_loss,0.3333333333333333
M7_single_alpha_full_response,53,Volatile1,optimal_choice,0.6007692307692307
M7_single_alpha_full_response,53,Volatile1,choose_blue,0.44769230769230767
M7_single_alpha_full_response,53,Volatile1,stay_rate,0.6230769230769231
M7_single_alpha_full_response,53,Volatile1,switch_after_loss,0.416260162601626
M7_single_alpha_full_response,53,Volatile1,switch_after_no_loss,0.3416058394160584
M7_single_alpha_full_response,53,Volatile2,optimal_choice,0.620242914979757
M7_single_alpha_full_response,53,Volatile2,choose_blue,0.5623076923076923
M7_single_alpha_full_response,53,Volatile2,stay_rate,0.63
M7_single_alpha_full_response,53,Volatile2,switch_after_loss,0.4290718038528897
M7_single_alpha_full_response,53,Volatile2,switch_after_no_loss,0.32373113854595337
M7_single_alpha_full_response,53,Volatile3,optimal_choice,0.5992307692307692
M7_single_alpha_full_response,53,Volatile3,choose_blue,0.40307692307692305
M7_single_alpha_full_response,53,Volatile3,stay_rate,0.6023076923076923
M7_single_alpha_full_response,53,Volatile3,switch_after_loss,0.49569707401032703
M7_single_alpha_full_response,53,Volatile3,switch_after_no_loss,0.3184979137691238
M7_single_alpha_full_response,54,Stable,optimal_choice,0.611025641025641
M7_single_alpha_full_response,54,Stable,choose_blue,0.5705128205128205
M7_single_alpha_full_response,54,Stable,stay_rate,0.6252933507170795
M7_single_alpha_full_response,54,Stable,switch_after_loss,0.444634703196347
M7_single_alpha_full_response,54,Stable,switch_after_no_loss,0.3158905424867979
M7_single_alpha_full_response,54,Volatile1,optimal_choice,0.6230769230769231
M7_single_alpha_full_response,54,Volatile1,choose_blue,0.4053846153846154
M7_single_alpha_full_response,54,Volatile1,stay_rate,0.5838461538461538
M7_single_alpha_full_response,54,Volatile1,switch_after_loss,0.4939759036144578
M7_single_alpha_full_response,54,Volatile1,switch_after_no_loss,0.3532684283727399
M7_single_alpha_full_response,54,Volatile2,optimal_choice,0.6
M7_single_alpha_full_response,54,Volatile2,choose_blue,0.5884615384615385
M7_single_alpha_full_response,54,Volatile2,stay_rate,0.6238461538461538
M7_single_alpha_full_response,54,Volatile2,switch_after_loss,0.4305317324185249
M7_single_alpha_full_response,54,Volatile2,switch_after_no_loss,0.3319386331938633
M7_single_alpha_full_response,54,Volatile3,optimal_choice,0.5584615384615385
M7_single_alpha_full_response,54,Volatile3,choose_blue,0.4469230769230769
M7_single_alpha_full_response,54,Volatile3,stay_rate,0.6107692307692307
M7_single_alpha_full_response,54,Volatile3,switch_after_loss,0.4272
M7_single_alpha_full_response,54,Volatile3,switch_after_no_loss,0.3540740740740741
M7_single_alpha_full_response,55,Stable,optimal_choice,0.6048717948717949
M7_single_alpha_full_response,55,Stable,choose_blue,0.5776923076923077
M7_single_alpha_full_response,55,Stable,stay_rate,0.6065189048239896
M7_single_alpha_full_response,55,Stable,switch_after_loss,0.47189097103918226
M7_single_alpha_full_response,55,Stable,switch_after_no_loss,0.32690453230472516
M7_single_alpha_full_response,55,Volatile1,optimal_choice,0.5869230769230769
M7_single_alpha_full_response,55,Volatile1,choose_blue,0.4461538461538462
M7_single_alpha_full_response,55,Volatile1,stay_rate,0.5953846153846154
M7_single_alpha_full_response,55,Volatile1,switch_after_loss,0.47145187601957583
M7_single_alpha_full_response,55,Volatile1,switch_after_no_loss,0.34497816593886466
M7_single_alpha_full_response,55,Volatile2,optimal_choice,0.5983805668016194
M7_single_alpha_full_response,55,Volatile2,choose_blue,0.5715384615384616
M7_single_alpha_full_response,55,Volatile2,stay_rate,0.5938461538461538
M7_single_alpha_full_response,55,Volatile2,switch_after_loss,0.4663299663299663
M7_single_alpha_full_response,55,Volatile2,switch_after_no_loss,0.3555240793201133
M7_single_alpha_full_response,55,Volatile3,optimal_choice,0.5638461538461539
M7_single_alpha_full_response,55,Volatile3,choose_blue,0.44
M7_single_alpha_full_response,55,Volatile3,stay_rate,0.6130769230769231
M7_single_alpha_full_response,55,Volatile3,switch_after_loss,0.46554621848739497
M7_single_alpha_full_response,55,Volatile3,switch_after_no_loss,0.32056737588652484
M7_single_alpha_full_response,56,Stable,optimal_choice,0.6066666666666667
M7_single_alpha_full_response,56,Stable,choose_blue,0.5825641025641025
M7_single_alpha_full_response,56,Stable,stay_rate,0.6104302477183833
M7_single_alpha_full_response,56,Stable,switch_after_loss,0.47290359383913294
M7_single_alpha_full_response,56,Stable,switch_after_no_loss,0.31940441882804993
M7_single_alpha_full_response,56,Volatile1,optimal_choice,0.6
M7_single_alpha_full_response,56,Volatile1,choose_blue,0.44384615384615383
M7_single_alpha_full_response,56,Volatile1,stay_rate,0.6207692307692307
M7_single_alpha_full_response,56,Volatile1,switch_after_loss,0.4628751974723539
M7_single_alpha_full_response,56,Volatile1,switch_after_no_loss,0.29985007496251875
M7_single_alpha_full_response,56,Volatile2,optimal_choice,0.6218623481781377
M7_single_alpha_full_response,56,Volatile2,choose_blue,0.6007692307692307
M7_single_alpha_full_response,56,Volatile2,stay_rate,0.6338461538461538
M7_single_alpha_full_response,56,Volatile2,switch_after_loss,0.4626334519572954
M7_single_alpha_full_response,56,Volatile2,switch_after_no_loss,0.2926829268292683
M7_single_alpha_full_response,56,Volatile3,optimal_choice,0.5330769230769231
M7_single_alpha_full_response,56,Volatile3,choose_blue,0.4723076923076923
M7_single_alpha_full_response,56,Volatile3,stay_rate,0.6246153846153846
M7_single_alpha_full_response,56,Volatile3,switch_after_loss,0.419811320754717
M7_single_alpha_full_response,56,Volatile3,switch_after_no_loss,0.3328313253012048
M7_single_alpha_full_response,57,Stable,optimal_choice,0.6138461538461538
M7_single_alpha_full_response,57,Stable,choose_blue,0.5882051282051282
M7_single_alpha_full_response,57,Stable,stay_rate,0.6234680573663625
M7_single_alpha_full_response,57,Stable,switch_after_loss,0.46131301289566234
M7_single_alpha_full_response,57,Stable,switch_after_no_loss,0.3085955847815876
M7_single_alpha_full_response,57,Volatile1,optimal_choice,0.6092307692307692
M7_single_alpha_full_response,57,Volatile1,choose_blue,0.4330769230769231
M7_single_alpha_full_response,57,Volatile1,stay_rate,0.6038461538461538
M7_single_alpha_full_response,57,Volatile1,switch_after_loss,0.4497528830313015
M7_single_alpha_full_response,57,Volatile1,switch_after_no_loss,0.3492063492063492
M7_single_alpha_full_response,57,Volatile2,optimal_choice,0.5700404858299595
M7_single_alpha_full_response,57,Volatile2,choose_blue,0.5484615384615384
M7_single_alpha_full_response,57,Volatile2,stay_rate,0.6161538461538462
M7_single_alpha_full_response,57,Volatile2,switch_after_loss,0.4380165289256198
M7_single_alpha_full_response,57,Volatile2,switch_after_no_loss,0.3366906474820144
M7_single_alpha_full_response,57,Volatile3,optimal_choice,0.5792307692307692
M7_single_alpha_full_response,57,Volatile3,choose_blue,0.42923076923076925
M7_single_alpha_full_response,57,Volatile3,stay_rate,0.6223076923076923
M7_single_alpha_full_response,57,Volatile3,switch_after_loss,0.4497528830313015
M7_single_alpha_full_response,57,Volatile3,switch_after_no_loss,0.31457431457431456
M7_single_alpha_full_response,58,Stable,optimal_choice,0.5982051282051282
M7_single_alpha_full_response,58,Stable,choose_blue,0.57
M7_single_alpha_full_response,58,Stable,stay_rate,0.6151238591916558
M7_single_alpha_full_response,58,Stable,switch_after_loss,0.459841628959276
M7_single_alpha_full_response,58,Stable,switch_after_no_loss,0.32075471698113206
M7_single_alpha_full_response,58,Volatile1,optimal_choice,0.58
M7_single_alpha_full_response,58,Volatile1,choose_blue,0.4715384615384615
M7_single_alpha_full_response,58,Volatile1,stay_rate,0.6384615384615384
M7_single_alpha_full_response,58,Volatile1,switch_after_loss,0.40514469453376206
M7_single_alpha_full_response,58,Volatile1,switch_after_no_loss,0.3215339233038348
M7_single_alpha_full_response,58,Volatile2,optimal_choice,0.6048582995951417
M7_single_alpha_full_response,58,Volatile2,choose_blue,0.5676923076923077
M7_single_alpha_full_response,58,Volatile2,stay_rate,0.6115384615384616
M7_single_alpha_full_response,58,Volatile2,switch_after_loss,0.44805194805194803
M7_single_alpha_full_response,58,Volatile2,switch_after_no_loss,0.3347953216374269
M7_single_alpha_full_response,58,Volatile3,optimal_choice,0.5761538461538461
M7_single_alpha_full_response,58,Volatile3,choose_blue,0.4323076923076923
M7_single_alpha_full_response,58,Volatile3,stay_rate,0.5946153846153847
M7_single_alpha_full_response,58,Volatile3,switch_after_loss,0.4925124792013311
M7_single_alpha_full_response,58,Volatile3,switch_after_no_loss,0.33047210300429186
M7_single_alpha_full_response,59,Stable,optimal_choice,0.5858974358974359
M7_single_alpha_full_response,59,Stable,choose_blue,0.5602564102564103
M7_single_alpha_full_response,59,Stable,stay_rate,0.6101694915254238
M7_single_alpha_full_response,59,Stable,switch_after_loss,0.47556818181818183
M7_single_alpha_full_response,59,Stable,switch_after_no_loss,0.31710843373493974
M7_single_alpha_full_response,59,Volatile1,optimal_choice,0.5992307692307692
M7_single_alpha_full_response,59,Volatile1,choose_blue,0.4323076923076923
M7_single_alpha_full_response,59,Volatile1,stay_rate,0.6376923076923077
M7_single_alpha_full_response,59,Volatile1,switch_after_loss,0.41225165562913907
M7_single_alpha_full_response,59,Volatile1,switch_after_no_loss,0.31896551724137934
M7_single_alpha_full_response,59,Volatile2,optimal_choice,0.588663967611336
M7_single_alpha_full_response,59,Volatile2,choose_blue,0.5723076923076923
M7_single_alpha_full_response,59,Volatile2,stay_rate,0.6215384615384615
M7_single_alpha_full_response,59,Volatile2,switch_after_loss,0.4573913043478261
M7_single_alpha_full_response,59,Volatile2,switch_after_no_loss,0.3158620689655172
M7_single_alpha_full_response,59,Volatile3,optimal_choice,0.5292307692307693
M7_single_alpha_full_response,59,Volatile3,choose_blue,0.47615384615384615
M7_single_alpha_full_response,59,Volatile3,stay_rate,0.6146153846153846
M7_single_alpha_full_response,59,Volatile3,switch_after_loss,0.42834890965732086
M7_single_alpha_full_response,59,Volatile3,switch_after_no_loss,0.3434650455927052
M7_single_alpha_full_response,60,Stable,optimal_choice,0.5994871794871794
M7_single_alpha_full_response,60,Stable,choose_blue,0.5712820512820512
M7_single_alpha_full_response,60,Stable,stay_rate,0.6208604954367666
M7_single_alpha_full_response,60,Stable,switch_after_loss,0.44006752954417555
M7_single_alpha_full_response,60,Stable,switch_after_no_loss,0.32653061224489793
M7_single_alpha_full_response,60,Volatile1,optimal_choice,0.5853846153846154
M7_single_alpha_full_response,60,Volatile1,choose_blue,0.44461538461538463
M7_single_alpha_full_response,60,Volatile1,stay_rate,0.63
M7_single_alpha_full_response,60,Volatile1,switch_after_loss,0.4155629139072848
M7_single_alpha_full_response,60,Volatile1,switch_after_no_loss,0.33045977011494254
M7_single_alpha_full_response,60,Volatile2,optimal_choice,0.588663967611336
M7_single_alpha_full_response,60,Volatile2,choose_blue,0.553076923076923
M7_single_alpha_full_response,60,Volatile2,stay_rate,0.6030769230769231
M7_single_alpha_full_response,60,Volatile2,switch_after_loss,0.46296296296296297
M7_single_alpha_full_response,60,Volatile2,switch_after_no_loss,0.3413597733711048
M7_single_alpha_full_response,60,Volatile3,optimal_choice,0.5876923076923077
M7_single_alpha_full_response,60,Volatile3,choose_blue,0.41615384615384615
M7_single_alpha_full_response,60,Volatile3,stay_rate,0.6069230769230769
M7_single_alpha_full_response,60,Volatile3,switch_after_loss,0.46779661016949153
M7_single_alpha_full_response,60,Volatile3,switch_after_no_loss,0.33098591549295775
M7_single_alpha_full_response,61,Stable,optimal_choice,0.6007692307692307
M7_single_alpha_full_response,61,Stable,choose_blue,0.57
M7_single_alpha_full_response,61,Stable,stay_rate,0.611212516297262
M7_single_alpha_full_response,61,Stable,switch_after_loss,0.4645669291338583
M7_single_alpha_full_response,61,Stable,switch_after_no_loss,0.3232863393291201
M7_single_alpha_full_response,61,Volatile1,optimal_choice,0.6092307692307692
M7_single_alpha_full_response,61,Volatile1,choose_blue,0.43615384615384617
M7_single_alpha_full_response,61,Volatile1,stay_rate,0.6130769230769231
M7_single_alpha_full_response,61,Volatile1,switch_after_loss,0.4617996604414261
M7_single_alpha_full_response,61,Volatile1,switch_after_no_loss,0.32489451476793246
M7_single_alpha_full_response,61,Volatile2,optimal_choice,0.6307692307692307
M7_single_alpha_full_response,61,Volatile2,choose_blue,0.6015384615384616
M7_single_alpha_full_response,61,Volatile2,stay_rate,0.6223076923076923
M7_single_alpha_full_response,61,Volatile2,switch_after_loss,0.47202797202797203
M7_single_alpha_full_response,61,Volatile2,switch_after_no_loss,0.30357142857142855
M7_single_alpha_full_response,61,Volatile3,optimal_choice,0.5223076923076924
M7_single_alpha_full_response,61,Volatile3,choose_blue,0.46307692307692305
M7_single_alpha_full_response,61,Volatile3,stay_rate,0.5923076923076923
M7_single_alpha_full_response,61,Volatile3,switch_after_loss,0.47419354838709676
M7_single_alpha_full_response,61,Volatile3,switch_after_no_loss,0.34705882352941175
M7_single_alpha_full_response,62,Stable,optimal_choice,0.5938461538461538
M7_single_alpha_full_response,62,Stable,choose_blue,0.5697435897435897
M7_single_alpha_full_response,62,Stable,stay_rate,0.6117340286831813
M7_single_alpha_full_response,62,Stable,switch_after_loss,0.464819944598338
M7_single_alpha_full_response,62,Stable,switch_after_no_loss,0.32019704433497537
M7_single_alpha_full_response,62,Volatile1,optimal_choice,0.6153846153846154
M7_single_alpha_full_response,62,Volatile1,choose_blue,0.43
M7_single_alpha_full_response,62,Volatile1,stay_rate,0.6253846153846154
M7_single_alpha_full_response,62,Volatile1,switch_after_loss,0.4479338842975207
M7_single_alpha_full_response,62,Volatile1,switch_after_no_loss,0.3107913669064748
M7_single_alpha_full_response,62,Volatile2,optimal_choice,0.6080971659919029
M7_single_alpha_full_response,62,Volatile2,choose_blue,0.5738461538461539
M7_single_alpha_full_response,62,Volatile2,stay_rate,0.5984615384615385
M7_single_alpha_full_response,62,Volatile2,switch_after_loss,0.4761061946902655
M7_single_alpha_full_response,62,Volatile2,switch_after_no_loss,0.3442176870748299
M7_single_alpha_full_response,62,Volatile3,optimal_choice,0.553076923076923
M7_single_alpha_full_response,62,Volatile3,choose_blue,0.4523076923076923
M7_single_alpha_full_response,62,Volatile3,stay_rate,0.5769230769230769
M7_single_alpha_full_response,62,Volatile3,switch_after_loss,0.4935275080906149
M7_single_alpha_full_response,62,Volatile3,switch_after_no_loss,0.3592375366568915
M7_single_alpha_full_response,63,Stable,optimal_choice,0.5920512820512821
M7_single_alpha_full_response,63,Stable,choose_blue,0.5566666666666666
M7_single_alpha_full_response,63,Stable,stay_rate,0.5953063885267275
M7_single_alpha_full_response,63,Stable,switch_after_loss,0.467590027700831
M7_single_alpha_full_response,63,Stable,switch_after_no_loss,0.34876847290640395
M7_single_alpha_full_response,63,Volatile1,optimal_choice,0.62
M7_single_alpha_full_response,63,Volatile1,choose_blue,0.41307692307692306
M7_single_alpha_full_response,63,Volatile1,stay_rate,0.6192307692307693
M7_single_alpha_full_response,63,Volatile1,switch_after_loss,0.44922547332185886
